CustomerID,CustomerName,Location,JoinDate,LoyaltyPoints,Year,Month
CUST03960,Customer_3960,Chennai,2021-01-15,1385,2021,January
CUST03961,Customer_3961,Ahmedabad,2022-09-30,4430,2022,September
CUST03962,Customer_3962,Hyderabad,2020-08-22,248,2020,August
CUST03963,Customer_3963,Mumbai,2020-03-17,778,2020,March
CUST03964,Customer_3964,Hyderabad,2023-11-23,4930,2023,November
CUST03965,Customer_3965,Chennai,2020-03-08,2203,2020,March
CUST03966,Customer_3966,Pune,2021-02-05,2917,2021,February
CUST03967,Customer_3967,Kolkata,2020-11-13,3336,2020,November
CUST03968,Customer_3968,Bangalore,2022-04-23,3076,2022,April
CUST03969,Customer_3969,Hyderabad,2022-10-31,1966,2022,October
CUST03970,Customer_3970,Bangalore,2021-07-16,379,2021,July
CUST03971,Customer_3971,Pune,2022-03-20,2743,2022,March
CUST03972,Customer_3972,Mumbai,2021-07-12,4307,2021,July
CUST03973,Customer_3973,Chennai,2021-03-11,4768,2021,March
CUST03974,Customer_3974,Hyderabad,2023-06-21,4851,2023,June
CUST03975,Customer_3975,Delhi,2020-08-08,2095,2020,August
CUST03976,Customer_3976,Kolkata,2022-08-12,2821,2022,August
CUST03977,Customer_3977,Bangalore,2024-02-07,360,2024,February
CUST03978,Customer_3978,Ahmedabad,2023-10-20,2771,2023,October
CUST03979,Customer_3979,Pune,2020-07-07,4749,2020,July
CUST03980,Customer_3980,Delhi,2023-05-04,2232,2023,May
CUST03981,Customer_3981,Mumbai,2020-07-12,1738,2020,July
CUST03982,Customer_3982,Chennai,2020-08-19,4805,2020,August
CUST03983,Customer_3983,Bangalore,2021-03-15,4625,2021,March
CUST03984,Customer_3984,Pune,2021-05-29,2983,2021,May
CUST03985,Customer_3985,Ahmedabad,2022-08-20,4528,2022,August
CUST03986,Customer_3986,Chennai,2020-03-14,1322,2020,March
CUST03987,Customer_3987,Bangalore,2020-09-02,736,2020,September
CUST03988,Customer_3988,Chennai,2020-03-01,3496,2020,March
CUST03989,Customer_3989,Ahmedabad,2021-03-08,4175,2021,March
CUST03990,Customer_3990,Bangalore,2021-11-24,2481,2021,November
CUST03991,Customer_3991,Mumbai,2023-06-19,3708,2023,June
CUST03992,Customer_3992,Delhi,2022-01-08,2203,2022,January
CUST03993,Customer_3993,Kolkata,2023-04-29,2422,2023,April
CUST03994,Customer_3994,Bangalore,2020-05-12,2863,2020,May
CUST03995,Customer_3995,Mumbai,2023-03-22,4502,2023,March
CUST03996,Customer_3996,Pune,2021-08-19,3098,2021,August
CUST03997,Customer_3997,Pune,2020-11-09,102,2020,November
CUST03998,Customer_3998,Ahmedabad,2020-03-16,3128,2020,March
CUST03999,Customer_3999,Bangalore,2022-12-07,1004,2022,December
CUST04000,Customer_4000,Ahmedabad,2023-08-25,3396,2023,August
CUST04001,Customer_4001,Delhi,2020-05-04,0,2020,May
CUST04002,Customer_4002,Kolkata,2021-11-27,736,2021,November
CUST04003,Customer_4003,Mumbai,2020-10-03,1556,2020,October
CUST04004,Customer_4004,Mumbai,2023-02-18,4670,2023,February
CUST04005,Customer_4005,Ahmedabad,2020-11-21,1925,2020,November
CUST04006,Customer_4006,Pune,2022-02-10,1545,2022,February
CUST04007,Customer_4007,Delhi,2023-07-25,3636,2023,July
CUST04008,Customer_4008,Pune,2022-06-10,2660,2022,June
CUST04009,Customer_4009,Mumbai,2023-04-03,4318,2023,April
CUST04010,Customer_4010,Pune,2023-04-30,3465,2023,April
CUST04011,Customer_4011,Pune,2021-08-29,450,2021,August
CUST04012,Customer_4012,Pune,2023-10-10,2349,2023,October
CUST04013,Customer_4013,Ahmedabad,2020-01-21,2791,2020,January
CUST04014,Customer_4014,Hyderabad,2021-06-11,254,2021,June
CUST04015,Customer_4015,Chennai,2020-09-01,2492,2020,September
CUST04016,Customer_4016,Pune,2020-12-21,3255,2020,December
CUST04017,Customer_4017,Bangalore,2020-10-04,1082,2020,October
CUST04018,Customer_4018,Kolkata,2023-10-20,3100,2023,October
CUST04019,Customer_4019,Ahmedabad,2021-07-17,4126,2021,July
CUST04020,Customer_4020,Delhi,2020-12-05,658,2020,December
CUST04021,Customer_4021,Mumbai,2020-01-01,4869,2020,January
CUST04022,Customer_4022,Kolkata,2020-03-09,1239,2020,March
CUST04023,Customer_4023,Chennai,2020-09-23,2781,2020,September
CUST04024,Customer_4024,Delhi,2021-04-11,1225,2021,April
CUST04025,Customer_4025,Ahmedabad,2021-07-22,1172,2021,July
CUST04026,Customer_4026,Pune,2020-09-13,1052,2020,September
CUST04027,Customer_4027,Kolkata,2020-07-08,3400,2020,July
CUST04028,Customer_4028,Kolkata,2023-03-23,4636,2023,March
CUST04029,Customer_4029,Delhi,2022-08-15,1585,2022,August
CUST04030,Customer_4030,Kolkata,2023-08-16,4526,2023,August
CUST04031,Customer_4031,Hyderabad,2022-01-21,1171,2022,January
CUST04032,Customer_4032,Kolkata,2021-06-27,1343,2021,June
CUST04033,Customer_4033,Delhi,2022-03-06,3692,2022,March
CUST04034,Customer_4034,Ahmedabad,2021-09-07,1939,2021,September
CUST04035,Customer_4035,Delhi,2021-07-09,2173,2021,July
CUST04036,Customer_4036,Kolkata,2020-06-18,1274,2020,June
CUST04037,Customer_4037,Delhi,2020-12-18,658,2020,December
CUST04038,Customer_4038,Chennai,2022-04-29,2677,2022,April
CUST04039,Customer_4039,Kolkata,2023-09-13,1179,2023,September
CUST04040,Customer_4040,Pune,2020-05-09,2052,2020,May
CUST04041,Customer_4041,Ahmedabad,2022-07-25,101,2022,July
CUST04042,Customer_4042,Pune,2021-07-30,3687,2021,July
CUST04043,Customer_4043,Mumbai,2021-03-05,640,2021,March
CUST04044,Customer_4044,Ahmedabad,2022-12-28,4181,2022,December
CUST04045,Customer_4045,Bangalore,2023-05-23,35,2023,May
CUST04046,Customer_4046,Delhi,2021-04-30,2627,2021,April
CUST04047,Customer_4047,Pune,2021-08-24,822,2021,August
CUST04048,Customer_4048,Kolkata,2022-07-28,1764,2022,July
CUST04049,Customer_4049,Kolkata,2023-01-07,4507,2023,January
CUST04050,Customer_4050,Delhi,2020-02-16,2762,2020,February
CUST04051,Customer_4051,Ahmedabad,2020-04-06,725,2020,April
CUST04052,Customer_4052,Pune,2020-01-23,2368,2020,January
CUST04053,Customer_4053,Chennai,2022-01-06,377,2022,January
CUST04054,Customer_4054,Mumbai,2023-04-12,1712,2023,April
CUST04055,Customer_4055,Bangalore,2024-02-07,4893,2024,February
CUST04056,Customer_4056,Bangalore,2023-03-31,1,2023,March
CUST04057,Customer_4057,Bangalore,2023-06-26,166,2023,June
CUST04058,Customer_4058,Kolkata,2023-05-15,3708,2023,May
CUST04059,Customer_4059,Mumbai,2020-05-12,3836,2020,May
CUST04060,Customer_4060,Mumbai,2021-08-17,4528,2021,August
CUST04061,Customer_4061,Chennai,2020-02-16,439,2020,February
CUST04062,Customer_4062,Kolkata,2021-09-25,4208,2021,September
CUST04063,Customer_4063,Bangalore,2021-01-27,902,2021,January
CUST04064,Customer_4064,Bangalore,2022-04-28,4740,2022,April
CUST04065,Customer_4065,Pune,2020-08-18,4105,2020,August
CUST04066,Customer_4066,Pune,2023-02-01,2699,2023,February
CUST04067,Customer_4067,Bangalore,2023-07-25,1335,2023,July
CUST04068,Customer_4068,Chennai,2020-05-22,2783,2020,May
CUST04069,Customer_4069,Ahmedabad,2022-08-27,955,2022,August
CUST04070,Customer_4070,Pune,2022-02-20,2356,2022,February
CUST04071,Customer_4071,Bangalore,2022-02-17,4410,2022,February
CUST04072,Customer_4072,Kolkata,2021-03-10,1974,2021,March
CUST04073,Customer_4073,Chennai,2022-03-26,3538,2022,March
CUST04074,Customer_4074,Mumbai,2020-01-07,2625,2020,January
CUST04075,Customer_4075,Pune,2023-07-06,186,2023,July
CUST04076,Customer_4076,Pune,2022-06-19,38,2022,June
CUST04077,Customer_4077,Pune,2022-12-20,1378,2022,December
CUST04078,Customer_4078,Mumbai,2021-01-24,78,2021,January
CUST04079,Customer_4079,Kolkata,2023-08-01,702,2023,August
CUST04080,Customer_4080,Ahmedabad,2023-01-11,324,2023,January
CUST04081,Customer_4081,Hyderabad,2021-01-12,590,2021,January
CUST04082,Customer_4082,Pune,2021-04-23,1100,2021,April
CUST04083,Customer_4083,Hyderabad,2022-09-20,90,2022,September
CUST04084,Customer_4084,Hyderabad,2023-03-18,3344,2023,March
CUST04085,Customer_4085,Chennai,2023-06-17,278,2023,June
CUST04086,Customer_4086,Chennai,2022-10-09,877,2022,October
CUST04087,Customer_4087,Chennai,2023-07-25,2109,2023,July
CUST04088,Customer_4088,Mumbai,2023-04-23,3386,2023,April
CUST04089,Customer_4089,Chennai,2020-07-14,3300,2020,July
CUST04090,Customer_4090,Chennai,2022-04-16,1092,2022,April
CUST04091,Customer_4091,Mumbai,2023-01-28,2964,2023,January
CUST04092,Customer_4092,Pune,2022-09-17,4319,2022,September
CUST04093,Customer_4093,Kolkata,2023-12-13,3293,2023,December
CUST04094,Customer_4094,Kolkata,2020-04-11,4569,2020,April
CUST04095,Customer_4095,Pune,2022-01-08,4624,2022,January
CUST04096,Customer_4096,Kolkata,2020-04-12,1869,2020,April
CUST04097,Customer_4097,Delhi,2020-02-16,1081,2020,February
CUST04098,Customer_4098,Mumbai,2023-04-21,3305,2023,April
CUST04099,Customer_4099,Kolkata,2022-07-09,3152,2022,July
CUST04100,Customer_4100,Ahmedabad,2023-01-29,3049,2023,January
CUST04101,Customer_4101,Chennai,2022-09-19,4036,2022,September
CUST04102,Customer_4102,Delhi,2022-06-19,1496,2022,June
CUST04103,Customer_4103,Hyderabad,2023-01-10,4314,2023,January
CUST04104,Customer_4104,Pune,2022-12-31,974,2022,December
CUST04105,Customer_4105,Mumbai,2020-12-19,3847,2020,December
CUST04106,Customer_4106,Pune,2021-11-28,3796,2021,November
CUST04107,Customer_4107,Hyderabad,2024-01-25,3043,2024,January
CUST04108,Customer_4108,Pune,2020-05-28,4869,2020,May
CUST04109,Customer_4109,Ahmedabad,2020-08-18,1547,2020,August
CUST04110,Customer_4110,Delhi,2021-07-21,752,2021,July
CUST04111,Customer_4111,Mumbai,2022-10-19,4975,2022,October
CUST04112,Customer_4112,Ahmedabad,2023-08-27,3922,2023,August
CUST04113,Customer_4113,Kolkata,2022-10-01,360,2022,October
CUST04114,Customer_4114,Mumbai,2020-09-29,2885,2020,September
CUST04115,Customer_4115,Bangalore,2021-12-27,4869,2021,December
CUST04116,Customer_4116,Kolkata,2022-03-27,3002,2022,March
CUST04117,Customer_4117,Delhi,2020-02-27,434,2020,February
CUST04118,Customer_4118,Hyderabad,2023-04-05,3676,2023,April
CUST04119,Customer_4119,Ahmedabad,2023-04-18,3044,2023,April
CUST04120,Customer_4120,Bangalore,2022-10-26,3146,2022,October
CUST04121,Customer_4121,Bangalore,2022-04-07,3838,2022,April
CUST04122,Customer_4122,Kolkata,2020-11-19,226,2020,November
CUST04123,Customer_4123,Delhi,2023-05-11,4451,2023,May
CUST04124,Customer_4124,Kolkata,2023-08-04,1432,2023,August
CUST04125,Customer_4125,Hyderabad,2022-09-20,2767,2022,September
CUST04126,Customer_4126,Mumbai,2020-03-08,1610,2020,March
CUST04127,Customer_4127,Mumbai,2022-09-20,1038,2022,September
CUST04128,Customer_4128,Ahmedabad,2023-07-14,4522,2023,July
CUST04129,Customer_4129,Chennai,2022-07-20,2757,2022,July
CUST04130,Customer_4130,Delhi,2021-08-31,348,2021,August
CUST04131,Customer_4131,Bangalore,2021-11-01,2093,2021,November
CUST04132,Customer_4132,Kolkata,2023-04-17,1703,2023,April
CUST04133,Customer_4133,Mumbai,2022-11-09,1979,2022,November
CUST04134,Customer_4134,Delhi,2022-03-13,4528,2022,March
CUST04135,Customer_4135,Hyderabad,2022-05-16,660,2022,May
CUST04136,Customer_4136,Kolkata,2021-10-03,3201,2021,October
CUST04137,Customer_4137,Pune,2022-11-19,559,2022,November
CUST04138,Customer_4138,Pune,2023-07-02,4755,2023,July
CUST04139,Customer_4139,Ahmedabad,2020-07-18,619,2020,July
CUST04140,Customer_4140,Delhi,2022-01-17,986,2022,January
CUST04141,Customer_4141,Pune,2020-10-13,4084,2020,October
CUST04142,Customer_4142,Kolkata,2021-08-27,4798,2021,August
CUST04143,Customer_4143,Chennai,2021-11-03,4185,2021,November
CUST04144,Customer_4144,Delhi,2023-05-30,4926,2023,May
CUST04145,Customer_4145,Delhi,2022-02-10,664,2022,February
CUST04146,Customer_4146,Kolkata,2022-09-05,4076,2022,September
CUST04147,Customer_4147,Ahmedabad,2023-05-06,3546,2023,May
CUST04148,Customer_4148,Mumbai,2023-06-29,3593,2023,June
CUST04149,Customer_4149,Mumbai,2020-09-11,1767,2020,September
CUST04150,Customer_4150,Delhi,2023-10-01,240,2023,October
CUST04151,Customer_4151,Hyderabad,2020-02-17,3407,2020,February
CUST04152,Customer_4152,Kolkata,2022-09-26,1147,2022,September
CUST04153,Customer_4153,Bangalore,2022-01-10,1098,2022,January
CUST04154,Customer_4154,Ahmedabad,2020-05-16,4103,2020,May
CUST04155,Customer_4155,Pune,2020-03-12,794,2020,March
CUST04156,Customer_4156,Kolkata,2020-05-27,55,2020,May
CUST04157,Customer_4157,Pune,2023-10-18,3441,2023,October
CUST04158,Customer_4158,Chennai,2023-04-30,2272,2023,April
CUST04159,Customer_4159,Bangalore,2020-02-14,316,2020,February
CUST04160,Customer_4160,Bangalore,2020-01-04,2845,2020,January
CUST04161,Customer_4161,Kolkata,2022-07-19,786,2022,July
CUST04162,Customer_4162,Chennai,2021-06-29,4625,2021,June
CUST04163,Customer_4163,Delhi,2021-06-02,417,2021,June
CUST04164,Customer_4164,Mumbai,2021-09-18,58,2021,September
CUST04165,Customer_4165,Bangalore,2021-11-06,3465,2021,November
CUST04166,Customer_4166,Kolkata,2022-02-22,4948,2022,February
CUST04167,Customer_4167,Chennai,2023-11-03,1237,2023,November
CUST04168,Customer_4168,Hyderabad,2020-02-17,2810,2020,February
CUST04169,Customer_4169,Ahmedabad,2020-07-20,270,2020,July
CUST04170,Customer_4170,Chennai,2022-10-05,48,2022,October
CUST04171,Customer_4171,Hyderabad,2020-08-11,492,2020,August
CUST04172,Customer_4172,Mumbai,2021-04-15,2672,2021,April
CUST04173,Customer_4173,Mumbai,2022-01-12,569,2022,January
CUST04174,Customer_4174,Kolkata,2021-09-03,1451,2021,September
CUST04175,Customer_4175,Pune,2023-06-20,2938,2023,June
CUST04176,Customer_4176,Hyderabad,2022-03-30,3540,2022,March
CUST04177,Customer_4177,Pune,2023-10-25,488,2023,October
CUST04178,Customer_4178,Delhi,2022-03-01,1111,2022,March
CUST04179,Customer_4179,Bangalore,2022-02-06,3750,2022,February
CUST04180,Customer_4180,Pune,2023-08-04,2308,2023,August
CUST04181,Customer_4181,Chennai,2021-12-01,2889,2021,December
CUST04182,Customer_4182,Kolkata,2023-09-03,2411,2023,September
CUST04183,Customer_4183,Chennai,2021-07-04,4838,2021,July
CUST04184,Customer_4184,Pune,2021-07-18,2288,2021,July
CUST04185,Customer_4185,Mumbai,2023-04-13,1929,2023,April
CUST04186,Customer_4186,Delhi,2021-05-16,25,2021,May
CUST04187,Customer_4187,Pune,2020-05-09,4973,2020,May
CUST04188,Customer_4188,Bangalore,2023-11-25,1887,2023,November
CUST04189,Customer_4189,Hyderabad,2021-01-10,2421,2021,January
CUST04190,Customer_4190,Pune,2023-01-07,2248,2023,January
CUST04191,Customer_4191,Hyderabad,2020-03-16,2167,2020,March
CUST04192,Customer_4192,Ahmedabad,2021-05-23,3960,2021,May
CUST04193,Customer_4193,Ahmedabad,2020-06-22,1666,2020,June
CUST04194,Customer_4194,Kolkata,2023-12-08,436,2023,December
CUST04195,Customer_4195,Chennai,2022-03-19,4063,2022,March
CUST04196,Customer_4196,Mumbai,2022-10-01,1441,2022,October
CUST04197,Customer_4197,Kolkata,2021-02-21,3679,2021,February
CUST04198,Customer_4198,Kolkata,2023-01-28,4087,2023,January
CUST04199,Customer_4199,Pune,2021-01-16,4091,2021,January
CUST04200,Customer_4200,Delhi,2020-10-13,3578,2020,October
CUST04201,Customer_4201,Pune,2020-05-08,519,2020,May
CUST04202,Customer_4202,Chennai,2022-12-20,2728,2022,December
CUST04203,Customer_4203,Ahmedabad,2023-11-11,474,2023,November
CUST04204,Customer_4204,Kolkata,2020-09-04,1204,2020,September
CUST04205,Customer_4205,Chennai,2023-06-02,832,2023,June
CUST04206,Customer_4206,Chennai,2020-06-23,3930,2020,June
CUST04207,Customer_4207,Bangalore,2022-10-22,3959,2022,October
CUST04208,Customer_4208,Chennai,2021-05-14,2011,2021,May
CUST04209,Customer_4209,Hyderabad,2023-10-31,2952,2023,October
CUST04210,Customer_4210,Bangalore,2020-03-04,1142,2020,March
CUST04211,Customer_4211,Bangalore,2020-04-05,409,2020,April
CUST04212,Customer_4212,Hyderabad,2020-08-01,582,2020,August
CUST04213,Customer_4213,Ahmedabad,2020-02-16,131,2020,February
CUST04214,Customer_4214,Delhi,2022-07-15,3330,2022,July
CUST04215,Customer_4215,Delhi,2020-08-18,4419,2020,August
CUST04216,Customer_4216,Bangalore,2020-03-09,2072,2020,March
CUST04217,Customer_4217,Delhi,2020-11-15,2423,2020,November
CUST04218,Customer_4218,Bangalore,2021-09-28,3527,2021,September
CUST04219,Customer_4219,Bangalore,2020-12-05,3235,2020,December
CUST04220,Customer_4220,Pune,2023-05-12,4964,2023,May
CUST04221,Customer_4221,Delhi,2023-08-12,2240,2023,August
CUST04222,Customer_4222,Mumbai,2022-03-16,662,2022,March
CUST04223,Customer_4223,Bangalore,2020-05-20,2034,2020,May
CUST04224,Customer_4224,Pune,2023-05-13,3540,2023,May
CUST04225,Customer_4225,Mumbai,2021-11-28,699,2021,November
CUST04226,Customer_4226,Ahmedabad,2021-04-08,1985,2021,April
CUST04227,Customer_4227,Chennai,2020-01-03,610,2020,January
CUST04228,Customer_4228,Kolkata,2023-09-11,1927,2023,September
CUST04229,Customer_4229,Mumbai,2022-12-17,4750,2022,December
CUST04230,Customer_4230,Pune,2020-09-17,2380,2020,September
CUST04231,Customer_4231,Bangalore,2023-04-22,3127,2023,April
CUST04232,Customer_4232,Kolkata,2020-03-01,2802,2020,March
CUST04233,Customer_4233,Ahmedabad,2021-06-07,965,2021,June
CUST04234,Customer_4234,Delhi,2022-08-01,4657,2022,August
CUST04235,Customer_4235,Pune,2022-08-31,4599,2022,August
CUST04236,Customer_4236,Mumbai,2020-09-23,1668,2020,September
CUST04237,Customer_4237,Kolkata,2023-12-25,529,2023,December
CUST04238,Customer_4238,Mumbai,2021-03-18,1258,2021,March
CUST04239,Customer_4239,Hyderabad,2020-03-04,2760,2020,March
CUST04240,Customer_4240,Pune,2023-04-27,4082,2023,April
CUST04241,Customer_4241,Ahmedabad,2020-06-24,4798,2020,June
CUST04242,Customer_4242,Pune,2024-02-01,4599,2024,February
CUST04243,Customer_4243,Delhi,2020-03-06,3449,2020,March
CUST04244,Customer_4244,Kolkata,2022-07-28,490,2022,July
CUST04245,Customer_4245,Mumbai,2021-04-20,3404,2021,April
CUST04246,Customer_4246,Ahmedabad,2021-03-21,2318,2021,March
CUST04247,Customer_4247,Delhi,2022-08-22,359,2022,August
CUST04248,Customer_4248,Delhi,2023-03-09,2286,2023,March
CUST04249,Customer_4249,Chennai,2022-08-31,2945,2022,August
CUST04250,Customer_4250,Chennai,2022-01-16,4099,2022,January
CUST04251,Customer_4251,Hyderabad,2021-12-02,1072,2021,December
CUST04252,Customer_4252,Chennai,2022-02-10,4645,2022,February
CUST04253,Customer_4253,Mumbai,2022-08-26,1928,2022,August
CUST04254,Customer_4254,Kolkata,2023-11-18,4582,2023,November
CUST04255,Customer_4255,Kolkata,2022-01-20,2350,2022,January
CUST04256,Customer_4256,Ahmedabad,2020-10-08,2973,2020,October
CUST04257,Customer_4257,Bangalore,2020-12-17,2495,2020,December
CUST04258,Customer_4258,Pune,2021-02-18,4081,2021,February
CUST04259,Customer_4259,Hyderabad,2020-05-16,1978,2020,May
CUST04260,Customer_4260,Delhi,2023-01-28,2168,2023,January
CUST04261,Customer_4261,Mumbai,2023-04-21,2753,2023,April
CUST04262,Customer_4262,Kolkata,2023-10-13,4668,2023,October
CUST04263,Customer_4263,Ahmedabad,2023-10-13,3669,2023,October
CUST04264,Customer_4264,Mumbai,2021-12-05,1066,2021,December
CUST04265,Customer_4265,Kolkata,2023-07-21,2507,2023,July
CUST04266,Customer_4266,Delhi,2023-10-14,2230,2023,October
CUST04267,Customer_4267,Bangalore,2021-03-15,2745,2021,March
CUST04268,Customer_4268,Chennai,2020-12-18,4120,2020,December
CUST04269,Customer_4269,Kolkata,2021-08-27,4638,2021,August
CUST04270,Customer_4270,Pune,2022-07-14,560,2022,July
CUST04271,Customer_4271,Mumbai,2020-05-30,942,2020,May
CUST04272,Customer_4272,Kolkata,2021-10-26,4416,2021,October
CUST04273,Customer_4273,Mumbai,2023-09-11,3041,2023,September
CUST04274,Customer_4274,Delhi,2021-05-23,488,2021,May
CUST04275,Customer_4275,Hyderabad,2022-03-11,144,2022,March
CUST04276,Customer_4276,Chennai,2022-11-11,1249,2022,November
CUST04277,Customer_4277,Hyderabad,2023-01-15,2740,2023,January
CUST04278,Customer_4278,Mumbai,2021-01-08,2144,2021,January
CUST04279,Customer_4279,Delhi,2021-10-12,520,2021,October
CUST04280,Customer_4280,Mumbai,2020-03-21,3600,2020,March
CUST04281,Customer_4281,Kolkata,2020-08-12,3368,2020,August
CUST04282,Customer_4282,Bangalore,2023-10-29,3782,2023,October
CUST04283,Customer_4283,Ahmedabad,2023-05-09,973,2023,May
CUST04284,Customer_4284,Mumbai,2021-03-16,4782,2021,March
CUST04285,Customer_4285,Kolkata,2023-05-15,2514,2023,May
CUST04286,Customer_4286,Delhi,2022-01-25,58,2022,January
CUST04287,Customer_4287,Delhi,2022-05-24,3321,2022,May
CUST04288,Customer_4288,Bangalore,2021-10-13,3909,2021,October
CUST04289,Customer_4289,Chennai,2022-12-06,968,2022,December
CUST04290,Customer_4290,Bangalore,2022-06-07,2290,2022,June
CUST04291,Customer_4291,Chennai,2023-08-29,3502,2023,August
CUST04292,Customer_4292,Hyderabad,2020-01-23,1399,2020,January
CUST04293,Customer_4293,Pune,2023-03-18,334,2023,March
CUST04294,Customer_4294,Bangalore,2023-02-24,3483,2023,February
CUST04295,Customer_4295,Delhi,2020-05-30,955,2020,May
CUST04296,Customer_4296,Chennai,2020-06-06,2140,2020,June
CUST04297,Customer_4297,Hyderabad,2020-08-17,1674,2020,August
CUST04298,Customer_4298,Pune,2023-08-01,3499,2023,August
CUST04299,Customer_4299,Chennai,2020-01-10,1933,2020,January
CUST04300,Customer_4300,Kolkata,2023-09-24,3790,2023,September
CUST04301,Customer_4301,Pune,2020-12-15,4186,2020,December
CUST04302,Customer_4302,Chennai,2021-06-02,2545,2021,June
CUST04303,Customer_4303,Mumbai,2020-01-04,2053,2020,January
CUST04304,Customer_4304,Hyderabad,2021-12-04,261,2021,December
CUST04305,Customer_4305,Ahmedabad,2022-05-24,3204,2022,May
CUST04306,Customer_4306,Kolkata,2020-10-19,4569,2020,October
CUST04307,Customer_4307,Pune,2020-12-06,1578,2020,December
CUST04308,Customer_4308,Delhi,2021-11-23,60,2021,November
CUST04309,Customer_4309,Hyderabad,2024-01-27,4687,2024,January
CUST04310,Customer_4310,Chennai,2023-11-14,1331,2023,November
CUST04311,Customer_4311,Chennai,2023-11-03,236,2023,November
CUST04312,Customer_4312,Mumbai,2020-09-09,1917,2020,September
CUST04313,Customer_4313,Chennai,2022-03-15,4023,2022,March
CUST04314,Customer_4314,Pune,2020-08-21,1073,2020,August
CUST04315,Customer_4315,Hyderabad,2022-01-18,1903,2022,January
CUST04316,Customer_4316,Pune,2022-08-20,4921,2022,August
CUST04317,Customer_4317,Pune,2021-07-22,4850,2021,July
CUST04318,Customer_4318,Kolkata,2023-05-20,1759,2023,May
CUST04319,Customer_4319,Hyderabad,2023-05-23,1299,2023,May
CUST04320,Customer_4320,Hyderabad,2022-04-22,1433,2022,April
CUST04321,Customer_4321,Bangalore,2022-05-03,3448,2022,May
CUST04322,Customer_4322,Kolkata,2021-10-23,3934,2021,October
CUST04323,Customer_4323,Mumbai,2021-11-29,1123,2021,November
CUST04324,Customer_4324,Chennai,2020-06-12,756,2020,June
CUST04325,Customer_4325,Pune,2022-11-03,656,2022,November
CUST04326,Customer_4326,Ahmedabad,2021-09-03,2211,2021,September
CUST04327,Customer_4327,Hyderabad,2021-07-26,3254,2021,July
CUST04328,Customer_4328,Delhi,2022-10-26,4409,2022,October
CUST04329,Customer_4329,Pune,2021-09-27,502,2021,September
CUST04330,Customer_4330,Kolkata,2023-02-27,1377,2023,February
CUST04331,Customer_4331,Bangalore,2023-06-15,2167,2023,June
CUST04332,Customer_4332,Mumbai,2023-04-22,4251,2023,April
CUST04333,Customer_4333,Pune,2023-06-16,3631,2023,June
CUST04334,Customer_4334,Bangalore,2022-06-19,537,2022,June
CUST04335,Customer_4335,Chennai,2023-07-10,3289,2023,July
CUST04336,Customer_4336,Bangalore,2022-02-12,3074,2022,February
CUST04337,Customer_4337,Hyderabad,2023-08-24,3422,2023,August
CUST04338,Customer_4338,Bangalore,2021-07-18,1423,2021,July
CUST04339,Customer_4339,Delhi,2021-11-23,178,2021,November
CUST04340,Customer_4340,Chennai,2023-07-29,4961,2023,July
CUST04341,Customer_4341,Kolkata,2020-08-09,2500,2020,August
CUST04342,Customer_4342,Bangalore,2020-08-15,2678,2020,August
CUST04343,Customer_4343,Kolkata,2021-05-29,291,2021,May
CUST04344,Customer_4344,Kolkata,2020-09-26,872,2020,September
CUST04345,Customer_4345,Hyderabad,2022-07-09,467,2022,July
CUST04346,Customer_4346,Ahmedabad,2023-09-09,3986,2023,September
CUST04347,Customer_4347,Mumbai,2023-10-07,3293,2023,October
CUST04348,Customer_4348,Bangalore,2023-07-11,4846,2023,July
CUST04349,Customer_4349,Bangalore,2023-05-31,2311,2023,May
CUST04350,Customer_4350,Hyderabad,2023-01-05,438,2023,January
CUST04351,Customer_4351,Delhi,2023-03-11,4630,2023,March
CUST04352,Customer_4352,Kolkata,2023-01-27,2232,2023,January
CUST04353,Customer_4353,Ahmedabad,2021-02-09,219,2021,February
CUST04354,Customer_4354,Delhi,2023-07-05,4057,2023,July
CUST04355,Customer_4355,Hyderabad,2023-12-28,100,2023,December
CUST04356,Customer_4356,Delhi,2020-09-20,2153,2020,September
CUST04357,Customer_4357,Kolkata,2021-11-19,4981,2021,November
CUST04358,Customer_4358,Chennai,2022-10-03,2449,2022,October
CUST04359,Customer_4359,Delhi,2023-12-12,4639,2023,December
CUST04360,Customer_4360,Mumbai,2021-05-13,2228,2021,May
CUST04361,Customer_4361,Chennai,2021-07-14,1000,2021,July
CUST04362,Customer_4362,Chennai,2023-06-09,2069,2023,June
CUST04363,Customer_4363,Bangalore,2020-01-03,1966,2020,January
CUST04364,Customer_4364,Hyderabad,2020-02-24,213,2020,February
CUST04365,Customer_4365,Ahmedabad,2023-10-01,1546,2023,October
CUST04366,Customer_4366,Pune,2021-01-08,2697,2021,January
CUST04367,Customer_4367,Chennai,2023-01-09,1747,2023,January
CUST04368,Customer_4368,Ahmedabad,2024-02-08,3269,2024,February
CUST04369,Customer_4369,Pune,2023-11-20,3302,2023,November
CUST04370,Customer_4370,Hyderabad,2021-12-22,2673,2021,December
CUST04371,Customer_4371,Bangalore,2024-01-04,2078,2024,January
CUST04372,Customer_4372,Ahmedabad,2023-07-17,230,2023,July
CUST04373,Customer_4373,Kolkata,2023-01-04,307,2023,January
CUST04374,Customer_4374,Hyderabad,2020-08-04,949,2020,August
CUST04375,Customer_4375,Mumbai,2024-01-31,4122,2024,January
